ID,Answer → ID,Answer → Answer,Answer → QuestionId,Answer → IsCorrect
3e36c6ed-089a-4f08-82d9-ea95e2257ef6,4c5e7e79-b36f-49ad-915a-c5cc9d3ec5de,Dynein motors are specific for anterograde transport in neurons.,3e36c6ed-089a-4f08-82d9-ea95e2257ef6,false
910828c9-7f97-404e-a240-bbeea4503f3f,a5fca82b-565f-48be-be86-60c887dd7cee,To provide mechanical support and maintain axonal stability,910828c9-7f97-404e-a240-bbeea4503f3f,true
910828c9-7f97-404e-a240-bbeea4503f3f,33466e60-acd4-4120-9834-d4ce7f32c444,To facilitate rapid axonal transport,910828c9-7f97-404e-a240-bbeea4503f3f,false
910828c9-7f97-404e-a240-bbeea4503f3f,fef9d487-504a-41cc-b7ec-4eac33539041,To enhance synaptic transmission,910828c9-7f97-404e-a240-bbeea4503f3f,false
910828c9-7f97-404e-a240-bbeea4503f3f,21085d53-7a53-4b90-a5fb-4b917bd6eb16,To regulate ion channel distribution,910828c9-7f97-404e-a240-bbeea4503f3f,false
7b0a0aba-fa61-4cb9-838c-85cbed64e874,ca4da5f2-960a-4ecc-b1d8-f949b9a61a14,Phosphorylation can regulate the speed and direction of neuronal transport by altering motor protein activity.,7b0a0aba-fa61-4cb9-838c-85cbed64e874,true
7b0a0aba-fa61-4cb9-838c-85cbed64e874,94622195-7fa8-4273-9bc7-de92262c0177,"Phosphorylation can affect the interaction of motor proteins with microtubules, influencing transport efficiency.",7b0a0aba-fa61-4cb9-838c-85cbed64e874,true
7b0a0aba-fa61-4cb9-838c-85cbed64e874,6e70d7c4-6139-47c9-8c12-322126e38afe,"Phosphorylation only affects the structural integrity of microtubules, not motor proteins.",7b0a0aba-fa61-4cb9-838c-85cbed64e874,false
7b0a0aba-fa61-4cb9-838c-85cbed64e874,f65c73fe-5b5c-43fb-a105-40398d205ecd,"Phosphorylation enhances the binding of all motor proteins to cargo, regardless of their type.",7b0a0aba-fa61-4cb9-838c-85cbed64e874,false
7b0a0aba-fa61-4cb9-838c-85cbed64e874,04229325-f3ab-459d-8c3a-f0995badaaa9,"Phosphorylation has no effect on neuronal transport, as it only impacts cell signaling pathways.",7b0a0aba-fa61-4cb9-838c-85cbed64e874,false
1e19b84e-5173-4d50-aa2c-a7971b1bed64,da12c86f-c078-44ab-b0b8-dd24b3234761,Microtubule-associated proteins (MAPs),1e19b84e-5173-4d50-aa2c-a7971b1bed64,true
1e19b84e-5173-4d50-aa2c-a7971b1bed64,0ddce694-5378-4483-a151-8d146c02e1c7,Actin filament structure,1e19b84e-5173-4d50-aa2c-a7971b1bed64,false
1e19b84e-5173-4d50-aa2c-a7971b1bed64,8687029d-06c9-43fc-826c-bb077d9234e7,Spectrin ring formation,1e19b84e-5173-4d50-aa2c-a7971b1bed64,false
1e19b84e-5173-4d50-aa2c-a7971b1bed64,c3dba90e-637e-439b-a972-5cd7db63af93,GTP-tubulin incorporation,1e19b84e-5173-4d50-aa2c-a7971b1bed64,false
1e19b84e-5173-4d50-aa2c-a7971b1bed64,c41afbd9-2373-4bbc-ba8b-cad3bb7e508a,Ankyrin G binding sites,1e19b84e-5173-4d50-aa2c-a7971b1bed64,false
af14dcc8-2cb3-4980-bcd9-63adc5eb71b1,2f7b997b-da9c-4d1d-91ef-68f64f63417a,"Es gibt zwei mögliche Ansätze: 

Ansatz 1: Kinematischer Ansatz
Aus den Gleichungen
\[
s = \tfrac{1}{2} a t^2 + v_i t
\quad \text{und} \quad
v = v_i + a t
\]
lösen wir die zweite Gleichung nach \( t \) auf:
\[
t = \frac{v - v_i}{a}.
\]

Einsetzen in die Gleichung für \( s \) ergibt:
\[
s = \tfrac{1}{2} a \left( \frac{v - v_i}{a} \right)^2 + v_i \frac{v - v_i}{a}.
\]

Nach Vereinfachung folgt:
\[
2 a s = v^2 - v_i^2,
\]
bzw.
\[
s = \frac{v^2 - v_i^2}{2 a}.
\]

Ansatz 2: Energetischer Ansatz

Aus der Energieerhaltung gilt:
\[
E_{\text{kin},i} = E_{\text{kin}} + E_{\text{pot}}
\]
\[
\tfrac{1}{2} m v_i^2 = \tfrac{1}{2} m v^2 + m g h
\]
Da \( h = s \) und \( a = -g \), erhält man:
\[
2 a s = v_i^2 - v^2
\]
und somit wieder
\[
s = \frac{v^2 - v_i^2}{2a}
\]

Berechnung:

Für die gegebenen Werte
\[
v = 0, \quad v_i = 10 \, \text{m/s}, \quad a = -9.81 \, \text{m/s}^2
\]
ergibt sich:
\[
s = \frac{0^2 - 10^2}{2 \cdot (-9.81)} = \frac{100}{19.62} \approx 5.1 \, m
\]
",af14dcc8-2cb3-4980-bcd9-63adc5eb71b1,true
4eb22b16-db8d-4654-a6e4-0e69389e1dd2,cbf2ff38-2f21-4609-87e5-bb1970651792,Microtubules are composed of α- and β-tubulin heterodimers forming protofilaments,4eb22b16-db8d-4654-a6e4-0e69389e1dd2,true
4eb22b16-db8d-4654-a6e4-0e69389e1dd2,deddb5d9-4d0b-41e1-a5a6-7d6b421efece,Microtubules are composed of actin and spectrin rings,4eb22b16-db8d-4654-a6e4-0e69389e1dd2,false
4eb22b16-db8d-4654-a6e4-0e69389e1dd2,de96cbbf-bb97-4da9-8df7-cb76ee93a903,Microtubules are composed of kinesin and dynein molecules,4eb22b16-db8d-4654-a6e4-0e69389e1dd2,false
4eb22b16-db8d-4654-a6e4-0e69389e1dd2,57eb7073-824a-4972-a8b1-3fc95d1bacc0,Microtubules are composed of ankyrin and spectrin filaments,4eb22b16-db8d-4654-a6e4-0e69389e1dd2,false
32bce61f-632c-414d-aa55-42126c57696b,a44496e4-2590-48bc-a730-6f65f4977078,"- AIS plays a key role in maintaining axonal polarity by organizing cytoskeletal elements and anchoring ion channels.
- It acts as a selective filter for cargo, ensuring proper sorting and transport direction.
- AIS stabilizes microtubules, influencing neuronal transport and maintaining distinct axonal and somatic compartments.
- It recruits proteins like ankyrin G and spectrins to organize the cytoskeleton.",32bce61f-632c-414d-aa55-42126c57696b,true
d8736d69-f471-4b6e-a322-8060090255b6,156ab129-d54b-462f-a099-bca405f46c76,"- Defects in axonal transport disrupt the delivery of essential materials (e.g., proteins, organelles) to neurons, leading to dysfunction.
- Microtubule or motor protein (kinesin, dynein) defects can cause neurodegenerative diseases like ALS, Alzheimer's, and Huntington's.
- Impaired transport leads to accumulation of damaged proteins and organelles, contributing to neuronal death.",d8736d69-f471-4b6e-a322-8060090255b6,true
8ded5608-09f6-4e39-9ac5-ff1cfad42530,e66f482c-3583-4dc8-8775-66203b058143,Kinesin transports cargos toward the axon terminal (plus-end directed).,8ded5608-09f6-4e39-9ac5-ff1cfad42530,true
8ded5608-09f6-4e39-9ac5-ff1cfad42530,bd28abbb-bc56-4996-8921-00d02334c34e,Dynein transports cargos toward the cell body (minus-end directed).,8ded5608-09f6-4e39-9ac5-ff1cfad42530,true
8ded5608-09f6-4e39-9ac5-ff1cfad42530,0b2657bb-c583-4348-b463-cb357dc7d287,Kinesin transports cargos toward the cell body (minus-end directed).,8ded5608-09f6-4e39-9ac5-ff1cfad42530,false
8ded5608-09f6-4e39-9ac5-ff1cfad42530,699ee1ea-eaa7-4e90-a503-c30964bab811,Dynein transports cargos toward the axon terminal (plus-end directed).,8ded5608-09f6-4e39-9ac5-ff1cfad42530,false
8ded5608-09f6-4e39-9ac5-ff1cfad42530,2b81a95d-920b-4992-9e04-e6abd95afcb2,Kinesin and dynein both transport cargos exclusively toward the axon terminal.,8ded5608-09f6-4e39-9ac5-ff1cfad42530,false
8ded5608-09f6-4e39-9ac5-ff1cfad42530,c048aebb-0ed6-4900-8b6f-f3bab327d1ac,Dynein and kinesin are involved in short-range transport within the synapse.,8ded5608-09f6-4e39-9ac5-ff1cfad42530,false
8253e0b8-003e-4516-af11-55d442b0bc39,6fe128f1-5b46-4038-90d8-c49796bac7e9,"MAPs regulate motor protein activity by stabilizing microtubule tracks, affecting the speed and direction of transport.",8253e0b8-003e-4516-af11-55d442b0bc39,true
8253e0b8-003e-4516-af11-55d442b0bc39,3f19bbcd-019f-4b5d-9d92-39d3294381ff,MAPs influence transport by selectively recruiting specific motor proteins to microtubules.,8253e0b8-003e-4516-af11-55d442b0bc39,true
8253e0b8-003e-4516-af11-55d442b0bc39,191b44d9-d5f0-4c5b-8fa5-48b6368beaff,"MAPs can alter the phosphorylation state of motor proteins, thereby modulating their activity along microtubules.",8253e0b8-003e-4516-af11-55d442b0bc39,true
8253e0b8-003e-4516-af11-55d442b0bc39,4c2ece3c-011e-45fc-9a45-5c76454d3210,MAPs primarily influence transport by changing the polarity of the microtubules.,8253e0b8-003e-4516-af11-55d442b0bc39,false
8253e0b8-003e-4516-af11-55d442b0bc39,6ee27fed-b4ab-4010-9d8f-8f5befa07ff4,"MAPs only affect the structural integrity of microtubules, not transport dynamics.",8253e0b8-003e-4516-af11-55d442b0bc39,false
1335b1ce-fabe-4fb8-b718-23d0901ffcc7,0f5415aa-66e4-4967-90ee-7d1bde96146d,"Dynein is responsible for retrograde transport, moving cargo toward the soma.",1335b1ce-fabe-4fb8-b718-23d0901ffcc7,true
1335b1ce-fabe-4fb8-b718-23d0901ffcc7,eabda92e-de72-4755-8d2d-b15de4c3cd6c,Dynein primarily moves along actin filaments for long-distance transport.,1335b1ce-fabe-4fb8-b718-23d0901ffcc7,false
1335b1ce-fabe-4fb8-b718-23d0901ffcc7,ae71a92e-490b-474d-a1a1-c9aeff9d3596,"Dynein is responsible for anterograde transport, moving cargo away from the soma.",1335b1ce-fabe-4fb8-b718-23d0901ffcc7,false
1335b1ce-fabe-4fb8-b718-23d0901ffcc7,c460787d-7be8-4e2d-a0bc-7febeb04f03a,Dynein functions independently of any adaptors for cargo specificity.,1335b1ce-fabe-4fb8-b718-23d0901ffcc7,false
630f1361-1f3d-45c1-b69c-c8269d2487d6,e4f31588-afc1-4aa6-bff4-3a7814ceaa6a,"- Facilitate lipid exchange (transfer) and calcium ion ($\text{Ca}^{2+}$) homeostasis.
- Coordinate mitochondrial fission/fusion and biogenesis.
- Enable metabolic interactions (e.g., cholesterol, iron transfer).
- Support reactive oxygen species (ROS) regulation.
- Essential for axonal homeostasis and synaptic function.",630f1361-1f3d-45c1-b69c-c8269d2487d6,true
a9bdbe50-342e-4e70-adff-11b50e32ce42,e3608cf0-905f-4107-b079-34dfbe51fc63,"- Peroxisomes contain catalase, which decomposes hydrogen peroxide (H₂O₂) into water and oxygen.
- They perform β-oxidation, generating ROS, but also neutralize them.
- Peroxisomes work with mitochondria to maintain ROS balance.
- They detoxify ROS from cytoplasm, preventing oxidative stress in neurons.",a9bdbe50-342e-4e70-adff-11b50e32ce42,true
fe673e10-9e61-4822-ba28-228049dd3e66,04155644-e5b1-4297-95b2-c0573e2c9ad9,Peroxisome,fe673e10-9e61-4822-ba28-228049dd3e66,true
fe673e10-9e61-4822-ba28-228049dd3e66,619a4348-f503-419f-b759-cd2a5c8d5a21,Mitochondrion,fe673e10-9e61-4822-ba28-228049dd3e66,false
fe673e10-9e61-4822-ba28-228049dd3e66,7e76a9de-a18c-4b67-b0d3-e16cbb1cde45,Lysosome,fe673e10-9e61-4822-ba28-228049dd3e66,false
fe673e10-9e61-4822-ba28-228049dd3e66,85a1ca6b-9268-497c-b4fb-b05bcbba68a8,Endoplasmic reticulum,fe673e10-9e61-4822-ba28-228049dd3e66,false
08d67759-d1e8-4e92-b25f-e86c15fb4d2e,b82591d0-48b2-4222-9e54-2cf55d4241a9,Endoplasmic reticulum,08d67759-d1e8-4e92-b25f-e86c15fb4d2e,true
08d67759-d1e8-4e92-b25f-e86c15fb4d2e,3f42bd85-0130-4a35-b8a9-fc5157b5d7a5,Mitochondria,08d67759-d1e8-4e92-b25f-e86c15fb4d2e,false
08d67759-d1e8-4e92-b25f-e86c15fb4d2e,e2dd2233-b440-4b01-80ab-652511963124,Lysosomes,08d67759-d1e8-4e92-b25f-e86c15fb4d2e,false
08d67759-d1e8-4e92-b25f-e86c15fb4d2e,512956ff-1877-4f2b-90bd-fd2c991c686e,Golgi apparatus,08d67759-d1e8-4e92-b25f-e86c15fb4d2e,false
08d67759-d1e8-4e92-b25f-e86c15fb4d2e,6b9d5fba-6a95-4029-98c3-3fd9cbb901a0,Nucleus,08d67759-d1e8-4e92-b25f-e86c15fb4d2e,false
d2652613-e6b4-4653-8a08-018cbb4f2210,300246f5-dfe8-40bf-87b9-f80d591df18f,Mitochondrial dynamics,d2652613-e6b4-4653-8a08-018cbb4f2210,true
d2652613-e6b4-4653-8a08-018cbb4f2210,2437f7ff-bd36-4b4f-9f37-a784dd9a27a7,Autophagy,d2652613-e6b4-4653-8a08-018cbb4f2210,false
d2652613-e6b4-4653-8a08-018cbb4f2210,87c397a6-d94b-4575-9869-007b74f3a465,Exocytosis,d2652613-e6b4-4653-8a08-018cbb4f2210,false
d2652613-e6b4-4653-8a08-018cbb4f2210,38d98331-fd4e-471b-95cd-7b60db6e87aa,Endocytosis,d2652613-e6b4-4653-8a08-018cbb4f2210,false
e6454efc-7159-4c1c-9202-9ad78165f4bc,244cae52-03b8-4f06-b6b6-e11535453ec3,Endoplasmic reticulum,e6454efc-7159-4c1c-9202-9ad78165f4bc,true
e6454efc-7159-4c1c-9202-9ad78165f4bc,f47846b4-f4e9-4427-b7cc-d7a7ba67e2f4,Golgi apparatus,e6454efc-7159-4c1c-9202-9ad78165f4bc,false
e6454efc-7159-4c1c-9202-9ad78165f4bc,f1faf4af-bfba-4ab9-af37-c01054ca862b,Mitochondria,e6454efc-7159-4c1c-9202-9ad78165f4bc,false
e6454efc-7159-4c1c-9202-9ad78165f4bc,65977dbc-8483-4348-a701-b4784c722b16,Lysosome,e6454efc-7159-4c1c-9202-9ad78165f4bc,false
0b36f6e2-d3a0-4738-8b7c-0682568ce3c7,71cbc9fd-ad8a-4afc-a626-9dc54857e592,Rough endoplasmic reticulum,0b36f6e2-d3a0-4738-8b7c-0682568ce3c7,true
0b36f6e2-d3a0-4738-8b7c-0682568ce3c7,161e61c4-22a4-4042-8a71-44a36ef90078,Smooth endoplasmic reticulum,0b36f6e2-d3a0-4738-8b7c-0682568ce3c7,false
0b36f6e2-d3a0-4738-8b7c-0682568ce3c7,ce7c74b2-b34b-4440-b204-5212c23ef139,Golgi apparatus,0b36f6e2-d3a0-4738-8b7c-0682568ce3c7,false
0b36f6e2-d3a0-4738-8b7c-0682568ce3c7,830c3cbb-df25-4f3e-9993-aa1c9757f3b3,Mitochondria,0b36f6e2-d3a0-4738-8b7c-0682568ce3c7,false
8f8418a6-c1fa-490e-9653-17bc7b46bca9,c1892555-5add-4413-a492-b9edb64349b4,Smooth endoplasmic reticulum,8f8418a6-c1fa-490e-9653-17bc7b46bca9,true
8f8418a6-c1fa-490e-9653-17bc7b46bca9,a374fb51-83c3-4f0f-a494-e89fb7311c61,Rough endoplasmic reticulum,8f8418a6-c1fa-490e-9653-17bc7b46bca9,false
8f8418a6-c1fa-490e-9653-17bc7b46bca9,1773f866-aa2e-45d8-be1a-6a1540fad4b4,Mitochondria,8f8418a6-c1fa-490e-9653-17bc7b46bca9,false
8f8418a6-c1fa-490e-9653-17bc7b46bca9,0696a2a9-ac6b-409d-b7a6-63e5785134a5,Golgi apparatus,8f8418a6-c1fa-490e-9653-17bc7b46bca9,false
34e55e00-29a3-4b21-92eb-2cfa006901fc,70f3a689-bae6-4739-88f8-0b58bb9caca9,Endoplasmic reticulum,34e55e00-29a3-4b21-92eb-2cfa006901fc,true
34e55e00-29a3-4b21-92eb-2cfa006901fc,a7625810-17ea-4715-a9dc-c753b1f21db5,Mitochondria,34e55e00-29a3-4b21-92eb-2cfa006901fc,false
34e55e00-29a3-4b21-92eb-2cfa006901fc,ebdd6de6-3927-46c5-bee0-94828752b67e,Lysosomes,34e55e00-29a3-4b21-92eb-2cfa006901fc,false
34e55e00-29a3-4b21-92eb-2cfa006901fc,3562fe45-1638-410b-9454-48ba343c7b24,Golgi apparatus,34e55e00-29a3-4b21-92eb-2cfa006901fc,false
34e55e00-29a3-4b21-92eb-2cfa006901fc,d8c54dd8-d566-4da7-b493-34ed1209e5b8,Nucleus,34e55e00-29a3-4b21-92eb-2cfa006901fc,false
c975482f-cd51-47e1-9095-620c76cdd890,a2b5a776-7f74-4180-9bc3-17b084671c50,"- The ER serves as a calcium (Ca²⁺) reservoir.
- It releases Ca²⁺ into the cytoplasm through channels like ryanodine receptors and IP₃ receptors.
- ER regulates intracellular Ca²⁺ levels, crucial for neuronal signaling.
- Membrane contact sites between ER and other organelles facilitate Ca²⁺ exchange.
- Maintains calcium homeostasis (balance) in neurons.",c975482f-cd51-47e1-9095-620c76cdd890,true
3f6a20e0-6a48-4549-aea0-047fbbbd5145,72bfc640-5016-4c2f-90e8-1043df55b062,"- Mitochondria provide energy (ATP) for axonal transport via oxidative phosphorylation (OXPHOS).
- Dysfunction leads to impaired transport, affecting neurotransmitter release and synaptic function.
- Mitochondrial dysfunction (e.g., in fission/fusion) can cause accumulation of damaged organelles, contributing to neurodegeneration.
- Imbalance in reactive oxygen species (ROS) and calcium also disrupts cellular homeostasis.",3f6a20e0-6a48-4549-aea0-047fbbbd5145,true
7747b522-1adb-48d3-aa08-5b04cc7eb418,566fa0ed-87e2-4afe-bfc8-ca99897bf128,Microtubules facilitate the transport of mitochondria along the axon.,7747b522-1adb-48d3-aa08-5b04cc7eb418,true
7747b522-1adb-48d3-aa08-5b04cc7eb418,a77894b2-299f-482b-9b28-2ad43bedb5a0,Microtubules help position mitochondria at sites of high energy demand in the axon.,7747b522-1adb-48d3-aa08-5b04cc7eb418,true
7747b522-1adb-48d3-aa08-5b04cc7eb418,6b430bf2-df74-4a37-9e59-e93a1ab58d9a,Microtubules are responsible for the fusion of axonal mitochondria.,7747b522-1adb-48d3-aa08-5b04cc7eb418,false
7747b522-1adb-48d3-aa08-5b04cc7eb418,3a051045-0983-4ab9-9d99-42e19b57d9f5,Microtubules regulate the calcium exchange between mitochondria and the endoplasmic reticulum.,7747b522-1adb-48d3-aa08-5b04cc7eb418,false
7747b522-1adb-48d3-aa08-5b04cc7eb418,ae7f5e7b-6bb6-451f-a0da-9b83f7fc1915,Microtubules initiate the biogenesis of new mitochondria in the axon.,7747b522-1adb-48d3-aa08-5b04cc7eb418,false
129e2c09-23ef-4726-a47d-a17e87ecba2a,90207a7a-9eda-4127-9566-2ad14e43b0f2,Peroxisomes,129e2c09-23ef-4726-a47d-a17e87ecba2a,true
129e2c09-23ef-4726-a47d-a17e87ecba2a,a0cd2c73-56b6-4965-a36c-61e599a295c4,Lysosomes,129e2c09-23ef-4726-a47d-a17e87ecba2a,false
129e2c09-23ef-4726-a47d-a17e87ecba2a,865dae42-b7b7-4b82-9b2b-fa1cca7ef28f,Endosomes,129e2c09-23ef-4726-a47d-a17e87ecba2a,false
129e2c09-23ef-4726-a47d-a17e87ecba2a,6eca2b3b-30f9-4343-800b-1b692f9cc9a6,Golgi apparatus,129e2c09-23ef-4726-a47d-a17e87ecba2a,false
338034a5-37f4-481a-8ecf-b96f73ad6998,fa85db21-b72c-41b5-9cd7-6fe293be31c3,"- Local translation at synapses allows rapid protein synthesis in response to stimuli, essential for synaptic plasticity.
- It supports long-term potentiation (LTP) and long-term depression (LTD), critical for learning and memory.
- Overcomes slow protein transport from the cell body, maintaining synaptic function.
- Local translation ensures timely, spatially-restricted protein production.",338034a5-37f4-481a-8ecf-b96f73ad6998,true
bbdc34e5-981c-44d4-b6ea-5634a7097a0e,a6987b42-98e9-41ab-88c5-2b792770d5f6,"Local protein synthesis occurs in axons, allowing for rapid mitochondrial protein turnover.",bbdc34e5-981c-44d4-b6ea-5634a7097a0e,true
bbdc34e5-981c-44d4-b6ea-5634a7097a0e,b490317e-3e1d-4260-82ed-676f92d04742,Mitochondrial proteins are exclusively synthesized in the soma and transported to axons.,bbdc34e5-981c-44d4-b6ea-5634a7097a0e,false
bbdc34e5-981c-44d4-b6ea-5634a7097a0e,4ada7eb2-78c5-484b-bbb1-6bc6740864df,Axonal mitochondria rely solely on proteins synthesized in dendrites.,bbdc34e5-981c-44d4-b6ea-5634a7097a0e,false
bbdc34e5-981c-44d4-b6ea-5634a7097a0e,91cd5a94-8302-49c8-a25b-043e99ac8945,"All mitochondrial proteins have long half-lives, eliminating the need for rapid synthesis.",bbdc34e5-981c-44d4-b6ea-5634a7097a0e,false
bbdc34e5-981c-44d4-b6ea-5634a7097a0e,277f5285-9d48-4531-b247-dd8df2bbc4be,Axonal protein synthesis is unnecessary due to the abundance of ribosomes in axons.,bbdc34e5-981c-44d4-b6ea-5634a7097a0e,false
2e394d25-b152-457b-ae8c-9c44f339c10f,d117d249-fcb0-4c51-b62d-d93f8ddd0eed,Local translation,2e394d25-b152-457b-ae8c-9c44f339c10f,true
2e394d25-b152-457b-ae8c-9c44f339c10f,5d9beebe-b025-413e-ba51-0c619418977c,Transport selectivity,2e394d25-b152-457b-ae8c-9c44f339c10f,true
2e394d25-b152-457b-ae8c-9c44f339c10f,d4f27eb7-d1d8-4c77-a866-4e64513dcbf1,Axonal ribosome replication,2e394d25-b152-457b-ae8c-9c44f339c10f,false
2e394d25-b152-457b-ae8c-9c44f339c10f,a6b2791c-7f5e-47d4-9480-35d64590f8cd,Mitochondrial fusion,2e394d25-b152-457b-ae8c-9c44f339c10f,false
2e394d25-b152-457b-ae8c-9c44f339c10f,ccef1ef6-bd2b-410a-8c1e-485db757b496,Cytoskeletal reorganization,2e394d25-b152-457b-ae8c-9c44f339c10f,false
f6a20622-48f9-47d1-9d70-d1a8d236d861,4d4c076a-9028-4c79-97a5-253b988359b6,"- Axonal translation allows for rapid synthesis of short-lived mitochondrial proteins critical for function.
- Ensures timely replacement of proteins like COX4, avoiding slow transport from the cell body.
- Supports mitochondrial biogenesis by synthesizing proteins required for mitochondrial DNA replication.
- Helps maintain mitochondrial membrane potential, supporting axonal health and function.",f6a20622-48f9-47d1-9d70-d1a8d236d861,true
b0f1056b-953b-4f8e-94e4-1e120b9d5696,5c8f3949-5867-4ca4-9bac-37b9005a2078,"- Axonal translation allows for rapid synthesis of short-lived mitochondrial proteins critical for function.
- Ensures timely replacement of short lived proteins, avoiding slow transport from the cell body.
- Supports mitochondrial biogenesis by synthesizing proteins required for mitochondrial DNA replication.
- Helps maintain mitochondrial membrane potential, supporting axonal health and function.",b0f1056b-953b-4f8e-94e4-1e120b9d5696,true
ab9b3247-f742-415b-90f0-e61f7cb19699,de145bbc-d2f9-48dc-9d48-eff4d4acf328,Mitochondria,ab9b3247-f742-415b-90f0-e61f7cb19699,true
ab9b3247-f742-415b-90f0-e61f7cb19699,01995840-c203-4222-b5ab-938bcc210e8d,Rough Endoplasmic Reticulum (RER),ab9b3247-f742-415b-90f0-e61f7cb19699,false
ab9b3247-f742-415b-90f0-e61f7cb19699,bf17bcc7-5c2f-4299-b73c-fd4518dff0be,Golgi Apparatus,ab9b3247-f742-415b-90f0-e61f7cb19699,false
ab9b3247-f742-415b-90f0-e61f7cb19699,a9724cc1-0079-4504-91fc-d7f771c658da,Lysosomes,ab9b3247-f742-415b-90f0-e61f7cb19699,false
ab9b3247-f742-415b-90f0-e61f7cb19699,f219c030-cf7e-4273-839b-194040debd29,Endoplasmic Reticulum (ER),ab9b3247-f742-415b-90f0-e61f7cb19699,false
f37690a2-aae0-4fac-85bc-f1467788df96,06e99198-f2a4-480f-93ee-39cab2909558,"- Local mRNA translation allows rapid response to stimuli by producing proteins where needed.
- Supports synaptic plasticity (adaptability) by modifying local protein synthesis.
- Efficiently maintains protein supply in distant neuronal parts, overcoming slow transport from the cell body.
- Facilitates organellar homeostasis, especially for mitochondria, ensuring energy supply and metabolic function.",f37690a2-aae0-4fac-85bc-f1467788df96,true
b1ccc30c-3af1-4669-8dc3-b584c356b1f5,eeffe6eb-91e1-4e14-b76e-43fe808af1d7,"- Neurons face challenges due to their size and distance of axons from the cell body.
- Protein synthesis in the cell body can't meet local demands due to slow transport.
- Local translation in axons ensures timely protein synthesis.
- It maintains mitochondrial function and supports axonal growth and repair.
- Axonal ribosomes synthesize proteins locally from transported mRNA.",b1ccc30c-3af1-4669-8dc3-b584c356b1f5,true
836852f6-7e42-43f1-a79d-a4574bfbdd5c,72d3a453-7731-44bb-b2f9-9b2d0d956c70,Local translation of mRNA,836852f6-7e42-43f1-a79d-a4574bfbdd5c,true
836852f6-7e42-43f1-a79d-a4574bfbdd5c,eceb950a-23c0-43ba-a262-c95e9e8a9d9e,Axonal transport of proteins,836852f6-7e42-43f1-a79d-a4574bfbdd5c,false
836852f6-7e42-43f1-a79d-a4574bfbdd5c,06d448e3-a45c-4f00-9f52-cae4899c6583,Synaptic vesicle fusion,836852f6-7e42-43f1-a79d-a4574bfbdd5c,false
836852f6-7e42-43f1-a79d-a4574bfbdd5c,75f9cf75-ceb4-4290-8214-cb2618632b0b,Retrograde axonal transport,836852f6-7e42-43f1-a79d-a4574bfbdd5c,false
836852f6-7e42-43f1-a79d-a4574bfbdd5c,5e97a485-c13a-4d85-a100-4f1215a92aca,Synaptic plasticity,836852f6-7e42-43f1-a79d-a4574bfbdd5c,false
0bb97385-e00a-4287-bdfd-857f9bb17128,ebe5d3fc-8580-4ea5-95cd-d0e996ef1d36,RNA binding proteins,0bb97385-e00a-4287-bdfd-857f9bb17128,true
0bb97385-e00a-4287-bdfd-857f9bb17128,86a3426a-f1f3-4ad8-8828-300a042e0bc4,Ribosomes,0bb97385-e00a-4287-bdfd-857f9bb17128,true
0bb97385-e00a-4287-bdfd-857f9bb17128,f5adbedb-9da2-41f4-bc9d-36d7f2ffa3eb,mRNA,0bb97385-e00a-4287-bdfd-857f9bb17128,true
0bb97385-e00a-4287-bdfd-857f9bb17128,96e032cb-2ac0-464b-afdd-cd0be153f023,Mitochondria,0bb97385-e00a-4287-bdfd-857f9bb17128,false
0bb97385-e00a-4287-bdfd-857f9bb17128,d2052d35-5d7f-4447-b384-e5250796c8db,DNA polymerase,0bb97385-e00a-4287-bdfd-857f9bb17128,false
0bb97385-e00a-4287-bdfd-857f9bb17128,d0ba9803-8439-4960-aca3-fe36755571b1,Golgi apparatus,0bb97385-e00a-4287-bdfd-857f9bb17128,false
c1d11ae0-8b85-4815-ab14-685b172aa63e,77e3ae20-8660-4267-94f3-c5f4a60f0c95,Regulating synaptic plasticity,c1d11ae0-8b85-4815-ab14-685b172aa63e,true
c1d11ae0-8b85-4815-ab14-685b172aa63e,bb7c4fbd-3c52-4cc7-8078-52d32a804f2e,Supporting axonal regeneration after injury,c1d11ae0-8b85-4815-ab14-685b172aa63e,true
c1d11ae0-8b85-4815-ab14-685b172aa63e,7c4b63e5-cce5-4233-9e44-e5141cee31dd,Maintaining mitochondrial function in axons,c1d11ae0-8b85-4815-ab14-685b172aa63e,true
c1d11ae0-8b85-4815-ab14-685b172aa63e,c6398e81-37ca-4246-afa3-00bcf24aa158,Facilitating fast transport of proteins from the cell body,c1d11ae0-8b85-4815-ab14-685b172aa63e,false
c1d11ae0-8b85-4815-ab14-685b172aa63e,fc7d8e57-a371-4c9a-ac7d-d88f51e64219,Increasing the half-life of all mitochondrial proteins,c1d11ae0-8b85-4815-ab14-685b172aa63e,false
c1d11ae0-8b85-4815-ab14-685b172aa63e,37719e47-7107-4139-ba98-4ec66bb5f03d,Enhancing the passive diffusion of neurotransmitters across synapses,c1d11ae0-8b85-4815-ab14-685b172aa63e,false
27d69a12-284d-4ca1-8dc6-35832ec1bfad,b24b42af-f284-4e00-b4d8-9ae5ba91baa7,"Local translation allows neurons to rapidly synthesize proteins at distant sites like synapses, crucial for processes like synaptic plasticity and quick response to stimuli.",27d69a12-284d-4ca1-8dc6-35832ec1bfad,true
