QuestionId,QuestionText,Type,Difficulty,IsDeleted,HasPreviousVersion,IsPublished,JudgePrompt,PassFail,Reasoning,Created
a2e0ac7f-8203-49e6-b2ba-1360c131b36b,"Question: Ein Ball wird von einem Turm mit einer Anfangsgeschwindigkeit von $10 \, \text{m/s}$ nach oben geworfen. Wie hoch steigt der Ball, bevor er umkehrt?
Tip: Die höchste Höhe wird erreicht, wenn die Geschwindigkeit des Balls null ist. Nutzen Sie die kinematische Beziehung zwischen Geschwindigkeit, Beschleunigung und Strecke.

Correct Answer(s):
- Es gibt zwei mögliche Ansätze: 

\subsection{Ansatz 1: Kinematischer Ansatz}
Aus den Gleichungen
\[
s = \tfrac{1}{2} a t^2 + v_i t
\quad \text{und} \quad
v = v_i + a t
\]
lösen wir die zweite Gleichung nach \( t \) auf:
\[
t = \frac{v - v_i}{a}.
\]

Einsetzen in die Gleichung für \( s \) ergibt:
\[
s = \tfrac{1}{2} a \left( \frac{v - v_i}{a} \right)^2 + v_i \frac{v - v_i}{a}.
\]

Nach Vereinfachung folgt:
\[
2 a s = v^2 - v_i^2,
\]
bzw.
\[
s = \frac{v^2 - v_i^2}{2 a}.
\]

Ansatz 2: Energetischer Ansatz

Aus der Energieerhaltung gilt:
\[
E_{\text{kin},i} = E_{\text{kin}} + E_{\text{pot}}
\]
\[
\tfrac{1}{2} m v_i^2 = \tfrac{1}{2} m v^2 + m g h
\]
Da \( h = s \) und \( a = -g \), erhält man:
\[
2 a s = v_i^2 - v^2
\]
und somit wieder
\[
s = \frac{v^2 - v_i^2}{2a}
\]

Berechnung:

Für die gegebenen Werte
\[
v = 0, \quad v_i = 10 \, \text{m/s}, \quad a = -9.81 \, \text{m/s}^2
\]
ergibt sich:
\[
s = \frac{0^2 - 10^2}{2 \cdot (-9.81)} = \frac{100}{19.62} \approx 5.1 \, m
\]
",free-text,hard,true,true,false,"Question: Ein Ball wird von einem Turm mit einer Anfangsgeschwindigkeit von $10 \, \text{m/s}$ nach oben geworfen. Wie hoch steigt der Ball, bevor er umkehrt?
Tip: Die höchste Höhe wird erreicht, wenn die Geschwindigkeit des Balls null ist. Nutzen Sie die kinematische Beziehung zwischen Geschwindigkeit, Beschleunigung und Strecke.
Type: free-text
Difficulty: hard

Correct Answer:
Es gibt zwei mögliche Ansätze: 

\subsection{Ansatz 1: Kinematischer Ansatz}
Aus den Gleichungen
\[
s = \tfrac{1}{2} a t^2 + v_i t
\quad \text{und} \quad
v = v_i + a t
\]
lösen wir die zweite Gleichung nach \( t \) auf:
\[
t = \frac{v - v_i}{a}.
\]

Einsetzen in die Gleichung für \( s \) ergibt:
\[
s = \tfrac{1}{2} a \left( \frac{v - v_i}{a} \right)^2 + v_i \frac{v - v_i}{a}.
\]

Nach Vereinfachung folgt:
\[
2 a s = v^2 - v_i^2,
\]
bzw.
\[
s = \frac{v^2 - v_i^2}{2 a}.
\]

Ansatz 2: Energetischer Ansatz

Aus der Energieerhaltung gilt:
\[
E_{\text{kin},i} = E_{\text{kin}} + E_{\text{pot}}
\]
\[
\tfrac{1}{2} m v_i^2 = \tfrac{1}{2} m v^2 + m g h
\]
Da \( h = s \) und \( a = -g \), erhält man:
\[
2 a s = v_i^2 - v^2
\]
und somit wieder
\[
s = \frac{v^2 - v_i^2}{2a}
\]

Berechnung:

Für die gegebenen Werte
\[
v = 0, \quad v_i = 10 \, \text{m/s}, \quad a = -9.81 \, \text{m/s}^2
\]
ergibt sich:
\[
s = \frac{0^2 - 10^2}{2 \cdot (-9.81)} = \frac{100}{19.62} \approx 5.1 \, m
\]


Reasoning: Seems to be a good question. Final version merely replaced subsection by plain text.
Label: PASS",PASS,Seems to be a good question. Final version merely replaced subsection by plain text.,2025-12-08T08:37:48.615Z
7fadec45-eb7e-4ccb-b26a-28c47b571a75,"Question: Explain how the periodic actin/spectrin scaffold contributes to the structural integrity of axons.
Tip: Consider how structural elements can provide both support and flexibility, and think about their arrangement and function in cellular structures.

Correct Answer(s):
- - Provides mechanical support to axons, preventing collapse under stress.
- Actin/spectrin rings create a periodic scaffold, stabilizing the axonal membrane.
- Allows flexibility while maintaining structural integrity.
- May influence axonal conduction by organizing ion channels (not confirmed).",free-text,medium,false,false,true,"Question: Explain how the periodic actin/spectrin scaffold contributes to the structural integrity of axons.
Tip: Consider how structural elements can provide both support and flexibility, and think about their arrangement and function in cellular structures.
Type: free-text
Difficulty: medium

Correct Answer:
- Provides mechanical support to axons, preventing collapse under stress.
- Actin/spectrin rings create a periodic scaffold, stabilizing the axonal membrane.
- Allows flexibility while maintaining structural integrity.
- May influence axonal conduction by organizing ion channels (not confirmed).

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T08:38:51.079Z
6fbc09eb-7511-4e74-8536-ccde2cc20464,"Question: Describe the role of microtubules in neuronal intracellular transport and how they interact with motor proteins.
Tip: Focus on how microtubules act as pathways for motor proteins and the directionality of movement they facilitate.

Correct Answer(s):
- - Microtubules serve as tracks for motor proteins like kinesin and dynein.
- Kinesin moves cargo towards the plus end; dynein moves cargo towards the minus end.
- Microtubules are composed of α- and β-tubulin heterodimers.
- Interactions with motor proteins enable long-distance intracellular transport in neurons.",free-text,medium,false,false,true,"Question: Describe the role of microtubules in neuronal intracellular transport and how they interact with motor proteins.
Tip: Focus on how microtubules act as pathways for motor proteins and the directionality of movement they facilitate.
Type: free-text
Difficulty: medium

Correct Answer:
- Microtubules serve as tracks for motor proteins like kinesin and dynein.
- Kinesin moves cargo towards the plus end; dynein moves cargo towards the minus end.
- Microtubules are composed of α- and β-tubulin heterodimers.
- Interactions with motor proteins enable long-distance intracellular transport in neurons.

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T08:41:43.439Z
3e36c6ed-089a-4f08-82d9-ea95e2257ef6,"Question: Which statement about the interaction between microtubules and motor proteins in neurons is correct?
Tip: Think about the roles of microtubules and motor proteins in cellular transport processes.

Correct Answer(s):
- Microtubules serve as tracks for kinesin and dynein to facilitate long-distance transport in neurons.

Incorrect Answer(s):
- Microtubules are only composed of α-tubulin dimers in neurons.
- Kinesin motors transport cargo toward the minus end of microtubules.
- Dynein motors are specific for anterograde transport in neurons.",multiple-choice,medium,false,false,true,"Question: Which statement about the interaction between microtubules and motor proteins in neurons is correct?
Tip: Think about the roles of microtubules and motor proteins in cellular transport processes.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Microtubules serve as tracks for kinesin and dynein to facilitate long-distance transport in neurons. [CORRECT ANSWER]
B. Microtubules are only composed of α-tubulin dimers in neurons. [INCORRECT ANSWER]
C. Kinesin motors transport cargo toward the minus end of microtubules. [INCORRECT ANSWER]
D. Dynein motors are specific for anterograde transport in neurons. [INCORRECT ANSWER]

Reasoning: Seems to be good question
Label: PASS",PASS,Seems to be good question,2025-12-08T08:43:08.448Z
910828c9-7f97-404e-a240-bbeea4503f3f,"Question: What is the primary function of the periodic actin/spectrin scaffold in axons?
Tip: Think about how cellular structures contribute to the physical integrity and resilience of nerve fibers.

Correct Answer(s):
- To provide mechanical support and maintain axonal stability

Incorrect Answer(s):
- To facilitate rapid axonal transport
- To enhance synaptic transmission
- To regulate ion channel distribution",multiple-choice,medium,false,false,true,"Question: What is the primary function of the periodic actin/spectrin scaffold in axons?
Tip: Think about how cellular structures contribute to the physical integrity and resilience of nerve fibers.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. To provide mechanical support and maintain axonal stability [CORRECT ANSWER]
B. To facilitate rapid axonal transport [INCORRECT ANSWER]
C. To enhance synaptic transmission [INCORRECT ANSWER]
D. To regulate ion channel distribution [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T08:45:22.489Z
7b0a0aba-fa61-4cb9-838c-85cbed64e874,"Question: What effect does the phosphorylation state of motor proteins have on neuronal transport?
Tip: Consider how phosphorylation might alter protein interactions or functions that are critical for cellular processes like transport.

Correct Answer(s):
- Phosphorylation can regulate the speed and direction of neuronal transport by altering motor protein activity.
- Phosphorylation can affect the interaction of motor proteins with microtubules, influencing transport efficiency.

Incorrect Answer(s):
- Phosphorylation only affects the structural integrity of microtubules, not motor proteins.
- Phosphorylation enhances the binding of all motor proteins to cargo, regardless of their type.
- Phosphorylation has no effect on neuronal transport, as it only impacts cell signaling pathways.",multiple-choice,medium,false,false,true,"Question: What effect does the phosphorylation state of motor proteins have on neuronal transport?
Tip: Consider how phosphorylation might alter protein interactions or functions that are critical for cellular processes like transport.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Phosphorylation can regulate the speed and direction of neuronal transport by altering motor protein activity. [CORRECT ANSWER]
B. Phosphorylation can affect the interaction of motor proteins with microtubules, influencing transport efficiency. [CORRECT ANSWER]
C. Phosphorylation only affects the structural integrity of microtubules, not motor proteins. [INCORRECT ANSWER]
D. Phosphorylation enhances the binding of all motor proteins to cargo, regardless of their type. [INCORRECT ANSWER]
E. Phosphorylation has no effect on neuronal transport, as it only impacts cell signaling pathways. [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T08:46:09.582Z
1e19b84e-5173-4d50-aa2c-a7971b1bed64,"Question: Which one of the following is a key factor in the regulation of motor protein activity in neurons?
Tip: Consider how proteins interact with cellular structures to influence movement and stability.

Correct Answer(s):
- Microtubule-associated proteins (MAPs)

Incorrect Answer(s):
- Actin filament structure
- Spectrin ring formation
- GTP-tubulin incorporation
- Ankyrin G binding sites",multiple-choice,medium,true,false,false,"Question: Which one of the following is a key factor in the regulation of motor protein activity in neurons?
Tip: Consider how proteins interact with cellular structures to influence movement and stability.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Microtubule-associated proteins (MAPs) [CORRECT ANSWER]
B. Actin filament structure [INCORRECT ANSWER]
C. Spectrin ring formation [INCORRECT ANSWER]
D. GTP-tubulin incorporation [INCORRECT ANSWER]
E. Ankyrin G binding sites [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T08:49:14.799Z
af14dcc8-2cb3-4980-bcd9-63adc5eb71b1,"Question: Ein Ball wird von einem Turm mit einer Anfangsgeschwindigkeit von $10 \, \text{m/s}$ nach oben geworfen. Wie hoch steigt der Ball, bevor er umkehrt?
Tip: Die höchste Höhe wird erreicht, wenn die Geschwindigkeit des Balls null ist. Nutzen Sie die kinematische Beziehung zwischen Geschwindigkeit, Beschleunigung und Strecke.

Correct Answer(s):
- Es gibt zwei mögliche Ansätze: 

Ansatz 1: Kinematischer Ansatz
Aus den Gleichungen
\[
s = \tfrac{1}{2} a t^2 + v_i t
\quad \text{und} \quad
v = v_i + a t
\]
lösen wir die zweite Gleichung nach \( t \) auf:
\[
t = \frac{v - v_i}{a}.
\]

Einsetzen in die Gleichung für \( s \) ergibt:
\[
s = \tfrac{1}{2} a \left( \frac{v - v_i}{a} \right)^2 + v_i \frac{v - v_i}{a}.
\]

Nach Vereinfachung folgt:
\[
2 a s = v^2 - v_i^2,
\]
bzw.
\[
s = \frac{v^2 - v_i^2}{2 a}.
\]

Ansatz 2: Energetischer Ansatz

Aus der Energieerhaltung gilt:
\[
E_{\text{kin},i} = E_{\text{kin}} + E_{\text{pot}}
\]
\[
\tfrac{1}{2} m v_i^2 = \tfrac{1}{2} m v^2 + m g h
\]
Da \( h = s \) und \( a = -g \), erhält man:
\[
2 a s = v_i^2 - v^2
\]
und somit wieder
\[
s = \frac{v^2 - v_i^2}{2a}
\]

Berechnung:

Für die gegebenen Werte
\[
v = 0, \quad v_i = 10 \, \text{m/s}, \quad a = -9.81 \, \text{m/s}^2
\]
ergibt sich:
\[
s = \frac{0^2 - 10^2}{2 \cdot (-9.81)} = \frac{100}{19.62} \approx 5.1 \, m
\]
",free-text,hard,false,true,false,"Question: Ein Ball wird von einem Turm mit einer Anfangsgeschwindigkeit von $10 \, \text{m/s}$ nach oben geworfen. Wie hoch steigt der Ball, bevor er umkehrt?
Tip: Die höchste Höhe wird erreicht, wenn die Geschwindigkeit des Balls null ist. Nutzen Sie die kinematische Beziehung zwischen Geschwindigkeit, Beschleunigung und Strecke.
Type: free-text
Difficulty: hard

Correct Answer:
Es gibt zwei mögliche Ansätze: 

Ansatz 1: Kinematischer Ansatz
Aus den Gleichungen
\[
s = \tfrac{1}{2} a t^2 + v_i t
\quad \text{und} \quad
v = v_i + a t
\]
lösen wir die zweite Gleichung nach \( t \) auf:
\[
t = \frac{v - v_i}{a}.
\]

Einsetzen in die Gleichung für \( s \) ergibt:
\[
s = \tfrac{1}{2} a \left( \frac{v - v_i}{a} \right)^2 + v_i \frac{v - v_i}{a}.
\]

Nach Vereinfachung folgt:
\[
2 a s = v^2 - v_i^2,
\]
bzw.
\[
s = \frac{v^2 - v_i^2}{2 a}.
\]

Ansatz 2: Energetischer Ansatz

Aus der Energieerhaltung gilt:
\[
E_{\text{kin},i} = E_{\text{kin}} + E_{\text{pot}}
\]
\[
\tfrac{1}{2} m v_i^2 = \tfrac{1}{2} m v^2 + m g h
\]
Da \( h = s \) und \( a = -g \), erhält man:
\[
2 a s = v_i^2 - v^2
\]
und somit wieder
\[
s = \frac{v^2 - v_i^2}{2a}
\]

Berechnung:

Für die gegebenen Werte
\[
v = 0, \quad v_i = 10 \, \text{m/s}, \quad a = -9.81 \, \text{m/s}^2
\]
ergibt sich:
\[
s = \frac{0^2 - 10^2}{2 \cdot (-9.81)} = \frac{100}{19.62} \approx 5.1 \, m
\]


Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T08:49:35.086Z
4eb22b16-db8d-4654-a6e4-0e69389e1dd2,"Question: Which one of the following best describes the composition of microtubules in neurons?
Tip: Consider the basic building blocks and arrangement of structural proteins in cellular components.

Correct Answer(s):
- Microtubules are composed of α- and β-tubulin heterodimers forming protofilaments

Incorrect Answer(s):
- Microtubules are composed of actin and spectrin rings
- Microtubules are composed of kinesin and dynein molecules
- Microtubules are composed of ankyrin and spectrin filaments",multiple-choice,medium,true,false,false,"Question: Which one of the following best describes the composition of microtubules in neurons?
Tip: Consider the basic building blocks and arrangement of structural proteins in cellular components.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Microtubules are composed of α- and β-tubulin heterodimers forming protofilaments [CORRECT ANSWER]
B. Microtubules are composed of actin and spectrin rings [INCORRECT ANSWER]
C. Microtubules are composed of kinesin and dynein molecules [INCORRECT ANSWER]
D. Microtubules are composed of ankyrin and spectrin filaments [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T08:50:47.141Z
32bce61f-632c-414d-aa55-42126c57696b,"Question: Discuss the significance of the axon initial segment (AIS) in organizing neuronal transport and maintaining axonal polarity.
Tip: Focus on how the AIS influences both structural organization and functional transport within neurons.

Correct Answer(s):
- - AIS plays a key role in maintaining axonal polarity by organizing cytoskeletal elements and anchoring ion channels.
- It acts as a selective filter for cargo, ensuring proper sorting and transport direction.
- AIS stabilizes microtubules, influencing neuronal transport and maintaining distinct axonal and somatic compartments.
- It recruits proteins like ankyrin G and spectrins to organize the cytoskeleton.",free-text,medium,false,false,true,"Question: Discuss the significance of the axon initial segment (AIS) in organizing neuronal transport and maintaining axonal polarity.
Tip: Focus on how the AIS influences both structural organization and functional transport within neurons.
Type: free-text
Difficulty: medium

Correct Answer:
- AIS plays a key role in maintaining axonal polarity by organizing cytoskeletal elements and anchoring ion channels.
- It acts as a selective filter for cargo, ensuring proper sorting and transport direction.
- AIS stabilizes microtubules, influencing neuronal transport and maintaining distinct axonal and somatic compartments.
- It recruits proteins like ankyrin G and spectrins to organize the cytoskeleton.

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T08:51:57.760Z
d8736d69-f471-4b6e-a322-8060090255b6,"Question: Explain how defects in axonal transport can lead to neurodegenerative diseases, providing specific examples.
Tip: Focus on how disrupted transport impacts neuron function and explore specific diseases linked to these transport issues.

Correct Answer(s):
- - Defects in axonal transport disrupt the delivery of essential materials (e.g., proteins, organelles) to neurons, leading to dysfunction.
- Microtubule or motor protein (kinesin, dynein) defects can cause neurodegenerative diseases like ALS, Alzheimer's, and Huntington's.
- Impaired transport leads to accumulation of damaged proteins and organelles, contributing to neuronal death.",free-text,medium,false,false,true,"Question: Explain how defects in axonal transport can lead to neurodegenerative diseases, providing specific examples.
Tip: Focus on how disrupted transport impacts neuron function and explore specific diseases linked to these transport issues.
Type: free-text
Difficulty: medium

Correct Answer:
- Defects in axonal transport disrupt the delivery of essential materials (e.g., proteins, organelles) to neurons, leading to dysfunction.
- Microtubule or motor protein (kinesin, dynein) defects can cause neurodegenerative diseases like ALS, Alzheimer's, and Huntington's.
- Impaired transport leads to accumulation of damaged proteins and organelles, contributing to neuronal death.

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T08:52:31.371Z
8ded5608-09f6-4e39-9ac5-ff1cfad42530,"Question: Select all that apply: What roles do kinesin and dynein play in neuronal transport?
Tip: Consider the direction each motor protein moves along microtubules and their cargo destinations within the neuron.

Correct Answer(s):
- Kinesin transports cargos toward the axon terminal (plus-end directed).
- Dynein transports cargos toward the cell body (minus-end directed).

Incorrect Answer(s):
- Kinesin transports cargos toward the cell body (minus-end directed).
- Dynein transports cargos toward the axon terminal (plus-end directed).
- Kinesin and dynein both transport cargos exclusively toward the axon terminal.
- Dynein and kinesin are involved in short-range transport within the synapse.",multiple-choice,medium,false,false,true,"Question: Select all that apply: What roles do kinesin and dynein play in neuronal transport?
Tip: Consider the direction each motor protein moves along microtubules and their cargo destinations within the neuron.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Kinesin transports cargos toward the axon terminal (plus-end directed). [CORRECT ANSWER]
B. Dynein transports cargos toward the cell body (minus-end directed). [CORRECT ANSWER]
C. Kinesin transports cargos toward the cell body (minus-end directed). [INCORRECT ANSWER]
D. Dynein transports cargos toward the axon terminal (plus-end directed). [INCORRECT ANSWER]
E. Kinesin and dynein both transport cargos exclusively toward the axon terminal. [INCORRECT ANSWER]
F. Dynein and kinesin are involved in short-range transport within the synapse. [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T08:53:35.915Z
8253e0b8-003e-4516-af11-55d442b0bc39,"Question: Select all that apply: How do MAPs influence the transport dynamics along neuronal microtubules?
Tip: Consider how MAPs interact with both the microtubules and motor proteins to affect transport dynamics.

Correct Answer(s):
- MAPs regulate motor protein activity by stabilizing microtubule tracks, affecting the speed and direction of transport.
- MAPs influence transport by selectively recruiting specific motor proteins to microtubules.
- MAPs can alter the phosphorylation state of motor proteins, thereby modulating their activity along microtubules.

Incorrect Answer(s):
- MAPs primarily influence transport by changing the polarity of the microtubules.
- MAPs only affect the structural integrity of microtubules, not transport dynamics.",multiple-choice,medium,false,false,true,"Question: Select all that apply: How do MAPs influence the transport dynamics along neuronal microtubules?
Tip: Consider how MAPs interact with both the microtubules and motor proteins to affect transport dynamics.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. MAPs regulate motor protein activity by stabilizing microtubule tracks, affecting the speed and direction of transport. [CORRECT ANSWER]
B. MAPs influence transport by selectively recruiting specific motor proteins to microtubules. [CORRECT ANSWER]
C. MAPs can alter the phosphorylation state of motor proteins, thereby modulating their activity along microtubules. [CORRECT ANSWER]
D. MAPs primarily influence transport by changing the polarity of the microtubules. [INCORRECT ANSWER]
E. MAPs only affect the structural integrity of microtubules, not transport dynamics. [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T08:54:49.756Z
1335b1ce-fabe-4fb8-b718-23d0901ffcc7,"Question: Which of the following statements about dynein's role in axonal transport is true?
Tip: Focus on the directionality of transport processes and which motor proteins are responsible for each direction.

Correct Answer(s):
- Dynein is responsible for retrograde transport, moving cargo toward the soma.

Incorrect Answer(s):
- Dynein primarily moves along actin filaments for long-distance transport.
- Dynein is responsible for anterograde transport, moving cargo away from the soma.
- Dynein functions independently of any adaptors for cargo specificity.",multiple-choice,medium,false,false,true,"Question: Which of the following statements about dynein's role in axonal transport is true?
Tip: Focus on the directionality of transport processes and which motor proteins are responsible for each direction.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Dynein is responsible for retrograde transport, moving cargo toward the soma. [CORRECT ANSWER]
B. Dynein primarily moves along actin filaments for long-distance transport. [INCORRECT ANSWER]
C. Dynein is responsible for anterograde transport, moving cargo away from the soma. [INCORRECT ANSWER]
D. Dynein functions independently of any adaptors for cargo specificity. [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T08:55:34.813Z
630f1361-1f3d-45c1-b69c-c8269d2487d6,"Question: Discuss the importance of membrane contact sites between mitochondria and other organelles in neurons.
Tip: Consider the roles of these contact sites in cellular communication and metabolic processes within neurons.

Correct Answer(s):
- - Facilitate lipid exchange (transfer) and calcium ion ($\text{Ca}^{2+}$) homeostasis.
- Coordinate mitochondrial fission/fusion and biogenesis.
- Enable metabolic interactions (e.g., cholesterol, iron transfer).
- Support reactive oxygen species (ROS) regulation.
- Essential for axonal homeostasis and synaptic function.",free-text,medium,true,false,false,"Question: Discuss the importance of membrane contact sites between mitochondria and other organelles in neurons.
Tip: Consider the roles of these contact sites in cellular communication and metabolic processes within neurons.
Type: free-text
Difficulty: medium

Correct Answer:
- Facilitate lipid exchange (transfer) and calcium ion ($\text{Ca}^{2+}$) homeostasis.
- Coordinate mitochondrial fission/fusion and biogenesis.
- Enable metabolic interactions (e.g., cholesterol, iron transfer).
- Support reactive oxygen species (ROS) regulation.
- Essential for axonal homeostasis and synaptic function.

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T08:57:06.064Z
a9bdbe50-342e-4e70-adff-11b50e32ce42,"Question: How do peroxisomes contribute to the maintenance of reactive oxygen species (ROS) homeostasis in neurons?
Tip: Consider the balance between ROS production and detoxification processes in cellular organelles.

Correct Answer(s):
- - Peroxisomes contain catalase, which decomposes hydrogen peroxide (H₂O₂) into water and oxygen.
- They perform β-oxidation, generating ROS, but also neutralize them.
- Peroxisomes work with mitochondria to maintain ROS balance.
- They detoxify ROS from cytoplasm, preventing oxidative stress in neurons.",free-text,medium,true,false,false,"Question: How do peroxisomes contribute to the maintenance of reactive oxygen species (ROS) homeostasis in neurons?
Tip: Consider the balance between ROS production and detoxification processes in cellular organelles.
Type: free-text
Difficulty: medium

Correct Answer:
- Peroxisomes contain catalase, which decomposes hydrogen peroxide (H₂O₂) into water and oxygen.
- They perform β-oxidation, generating ROS, but also neutralize them.
- Peroxisomes work with mitochondria to maintain ROS balance.
- They detoxify ROS from cytoplasm, preventing oxidative stress in neurons.

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T08:57:46.016Z
08d67759-d1e8-4e92-b25f-e86c15fb4d2e,"Question: In the context of neurons, which organelle is involved in the formation of autophagosomes?
Tip: Consider which organelle is known for its role in synthesizing and transporting cellular materials.

Correct Answer(s):
- Endoplasmic reticulum

Incorrect Answer(s):
- Mitochondria
- Lysosomes
- Golgi apparatus
- Nucleus",multiple-choice,medium,true,false,false,"Question: In the context of neurons, which organelle is involved in the formation of autophagosomes?
Tip: Consider which organelle is known for its role in synthesizing and transporting cellular materials.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Endoplasmic reticulum [CORRECT ANSWER]
B. Mitochondria [INCORRECT ANSWER]
C. Lysosomes [INCORRECT ANSWER]
D. Golgi apparatus [INCORRECT ANSWER]
E. Nucleus [INCORRECT ANSWER]

Reasoning: Ambiguous tip (has been corrected by instructor in later version)
Label: FAIL",FAIL,Ambiguous tip (has been corrected by instructor in later version),2025-12-08T09:00:11.057Z
d2652613-e6b4-4653-8a08-018cbb4f2210,"Question: Select the process that involves the fusion and division of mitochondria within neurons.
Tip: Consider the cellular processes that manage the shape and distribution of mitochondria within cells.

Correct Answer(s):
- Mitochondrial dynamics

Incorrect Answer(s):
- Autophagy
- Exocytosis
- Endocytosis",multiple-choice,medium,true,false,false,"Question: Select the process that involves the fusion and division of mitochondria within neurons.
Tip: Consider the cellular processes that manage the shape and distribution of mitochondria within cells.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Mitochondrial dynamics [CORRECT ANSWER]
B. Autophagy [INCORRECT ANSWER]
C. Exocytosis [INCORRECT ANSWER]
D. Endocytosis [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T09:00:48.361Z
e6454efc-7159-4c1c-9202-9ad78165f4bc,"Question: Which organelle is responsible for the initial steps of N-linked protein glycosylation in neurons?
Tip: Consider where proteins are synthesized and initially modified within the cell.

Correct Answer(s):
- Endoplasmic reticulum

Incorrect Answer(s):
- Golgi apparatus
- Mitochondria
- Lysosome",multiple-choice,medium,true,false,false,"Question: Which organelle is responsible for the initial steps of N-linked protein glycosylation in neurons?
Tip: Consider where proteins are synthesized and initially modified within the cell.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Endoplasmic reticulum [CORRECT ANSWER]
B. Golgi apparatus [INCORRECT ANSWER]
C. Mitochondria [INCORRECT ANSWER]
D. Lysosome [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T09:05:00.210Z
0b36f6e2-d3a0-4738-8b7c-0682568ce3c7,"Question: Which organelle is primarily responsible for the translation of membrane and extracellular proteins in neurons?
Tip: Focus on the organelle known for its role in protein synthesis and its association with ribosomes.

Correct Answer(s):
- Rough endoplasmic reticulum

Incorrect Answer(s):
- Smooth endoplasmic reticulum
- Golgi apparatus
- Mitochondria",multiple-choice,medium,false,false,true,"Question: Which organelle is primarily responsible for the translation of membrane and extracellular proteins in neurons?
Tip: Focus on the organelle known for its role in protein synthesis and its association with ribosomes.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Rough endoplasmic reticulum [CORRECT ANSWER]
B. Smooth endoplasmic reticulum [INCORRECT ANSWER]
C. Golgi apparatus [INCORRECT ANSWER]
D. Mitochondria [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T09:05:46.657Z
8f8418a6-c1fa-490e-9653-17bc7b46bca9,"Question: Select the organelle that is involved in the synthesis of lipids such as phospholipids and sterols in neurons.
Tip: Think about which organelle lacks ribosomes and is responsible for lipid metabolism and detoxification processes.

Correct Answer(s):
- Smooth endoplasmic reticulum

Incorrect Answer(s):
- Rough endoplasmic reticulum
- Mitochondria
- Golgi apparatus",multiple-choice,medium,false,false,true,"Question: Select the organelle that is involved in the synthesis of lipids such as phospholipids and sterols in neurons.
Tip: Think about which organelle lacks ribosomes and is responsible for lipid metabolism and detoxification processes.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Smooth endoplasmic reticulum [CORRECT ANSWER]
B. Rough endoplasmic reticulum [INCORRECT ANSWER]
C. Mitochondria [INCORRECT ANSWER]
D. Golgi apparatus [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-08T09:06:55.281Z
