ID,Question,Tip,Type,Difficulty,CourseId,IsPublished,Created,PreviousVersionId,Deleted,TopicId,OriginalVersionId,Language
3ff36da7-80d5-4073-9a9c-5dcc55ad736c,Which one of the following processes is essential for maintaining synaptic transmission?,Consider how essential substances are transported to the synapse to sustain its function.,multiple-choice,easy,a35d5a8d-6135-41c4-a0e7-030408560a50,false,"4 Nov, 2025, 16:41",,"4 Nov, 2025, 16:41",6aad709b-9f75-42f9-86c9-79e1c6df0036,,en
4ed0a8fb-9350-4372-a348-e0271358a674,"Ein Ball wird von einem Turm mit einer Anfangsgeschwindigkeit von $10 \, \text{m/s}$ nach oben geworfen. Wie hoch steigt der Ball, bevor er umkehrt?","Die höchste Höhe wird erreicht, wenn die Geschwindigkeit des Balls null ist. Nutzen Sie die kinematische Beziehung zwischen Geschwindigkeit, Beschleunigung und Strecke.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:41",8e5e1f04-e14d-4cd0-bac0-c7cce437e9ec,"4 Nov, 2025, 16:42",ffce429e-6262-49de-b364-9526fbe839b2,f6057c5f-74c4-4e20-b174-315901c802fc,de
a2e0ac7f-8203-49e6-b2ba-1360c131b36b,"Ein Ball wird von einem Turm mit einer Anfangsgeschwindigkeit von $10 \, \text{m/s}$ nach oben geworfen. Wie hoch steigt der Ball, bevor er umkehrt?","Die höchste Höhe wird erreicht, wenn die Geschwindigkeit des Balls null ist. Nutzen Sie die kinematische Beziehung zwischen Geschwindigkeit, Beschleunigung und Strecke.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:42",4ed0a8fb-9350-4372-a348-e0271358a674,"4 Nov, 2025, 16:42",ffce429e-6262-49de-b364-9526fbe839b2,f6057c5f-74c4-4e20-b174-315901c802fc,de
7fadec45-eb7e-4ccb-b26a-28c47b571a75,Explain how the periodic actin/spectrin scaffold contributes to the structural integrity of axons.,"Consider how structural elements can provide both support and flexibility, and think about their arrangement and function in cellular structures.",free-text,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:42",,,6aad709b-9f75-42f9-86c9-79e1c6df0036,,en
6fbc09eb-7511-4e74-8536-ccde2cc20464,Describe the role of microtubules in neuronal intracellular transport and how they interact with motor proteins.,Focus on how microtubules act as pathways for motor proteins and the directionality of movement they facilitate.,free-text,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:42",,,6aad709b-9f75-42f9-86c9-79e1c6df0036,,en
3e36c6ed-089a-4f08-82d9-ea95e2257ef6,Which statement about the interaction between microtubules and motor proteins in neurons is correct?,Think about the roles of microtubules and motor proteins in cellular transport processes.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:42",,,6aad709b-9f75-42f9-86c9-79e1c6df0036,,en
910828c9-7f97-404e-a240-bbeea4503f3f,What is the primary function of the periodic actin/spectrin scaffold in axons?,Think about how cellular structures contribute to the physical integrity and resilience of nerve fibers.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:42",,,6aad709b-9f75-42f9-86c9-79e1c6df0036,,en
7b0a0aba-fa61-4cb9-838c-85cbed64e874,What effect does the phosphorylation state of motor proteins have on neuronal transport?,Consider how phosphorylation might alter protein interactions or functions that are critical for cellular processes like transport.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:42",,,6aad709b-9f75-42f9-86c9-79e1c6df0036,,en
1e19b84e-5173-4d50-aa2c-a7971b1bed64,Which one of the following is a key factor in the regulation of motor protein activity in neurons?,Consider how proteins interact with cellular structures to influence movement and stability.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,false,"4 Nov, 2025, 16:42",,"4 Nov, 2025, 16:43",6aad709b-9f75-42f9-86c9-79e1c6df0036,,en
af14dcc8-2cb3-4980-bcd9-63adc5eb71b1,"Ein Ball wird von einem Turm mit einer Anfangsgeschwindigkeit von $10 \, \text{m/s}$ nach oben geworfen. Wie hoch steigt der Ball, bevor er umkehrt?","Die höchste Höhe wird erreicht, wenn die Geschwindigkeit des Balls null ist. Nutzen Sie die kinematische Beziehung zwischen Geschwindigkeit, Beschleunigung und Strecke.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:42",a2e0ac7f-8203-49e6-b2ba-1360c131b36b,,ffce429e-6262-49de-b364-9526fbe839b2,f6057c5f-74c4-4e20-b174-315901c802fc,de
4eb22b16-db8d-4654-a6e4-0e69389e1dd2,Which one of the following best describes the composition of microtubules in neurons?,Consider the basic building blocks and arrangement of structural proteins in cellular components.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,false,"4 Nov, 2025, 16:42",,"4 Nov, 2025, 16:42",6aad709b-9f75-42f9-86c9-79e1c6df0036,,en
32bce61f-632c-414d-aa55-42126c57696b,Discuss the significance of the axon initial segment (AIS) in organizing neuronal transport and maintaining axonal polarity.,Focus on how the AIS influences both structural organization and functional transport within neurons.,free-text,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:42",,,6aad709b-9f75-42f9-86c9-79e1c6df0036,,en
d8736d69-f471-4b6e-a322-8060090255b6,"Explain how defects in axonal transport can lead to neurodegenerative diseases, providing specific examples.",Focus on how disrupted transport impacts neuron function and explore specific diseases linked to these transport issues.,free-text,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:42",,,6aad709b-9f75-42f9-86c9-79e1c6df0036,,en
8ded5608-09f6-4e39-9ac5-ff1cfad42530,Select all that apply: What roles do kinesin and dynein play in neuronal transport?,Consider the direction each motor protein moves along microtubules and their cargo destinations within the neuron.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:42",,,6aad709b-9f75-42f9-86c9-79e1c6df0036,,en
8253e0b8-003e-4516-af11-55d442b0bc39,Select all that apply: How do MAPs influence the transport dynamics along neuronal microtubules?,Consider how MAPs interact with both the microtubules and motor proteins to affect transport dynamics.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:42",,,6aad709b-9f75-42f9-86c9-79e1c6df0036,,en
1335b1ce-fabe-4fb8-b718-23d0901ffcc7,Which of the following statements about dynein's role in axonal transport is true?,Focus on the directionality of transport processes and which motor proteins are responsible for each direction.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:42",,,6aad709b-9f75-42f9-86c9-79e1c6df0036,,en
630f1361-1f3d-45c1-b69c-c8269d2487d6,Discuss the importance of membrane contact sites between mitochondria and other organelles in neurons.,Consider the roles of these contact sites in cellular communication and metabolic processes within neurons.,free-text,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,false,"4 Nov, 2025, 16:44",,"4 Nov, 2025, 16:44",5a565af8-41a4-4751-9c95-474d8a7a3b44,,en
a9bdbe50-342e-4e70-adff-11b50e32ce42,How do peroxisomes contribute to the maintenance of reactive oxygen species (ROS) homeostasis in neurons?,Consider the balance between ROS production and detoxification processes in cellular organelles.,free-text,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,false,"4 Nov, 2025, 16:44",,"4 Nov, 2025, 16:45",5a565af8-41a4-4751-9c95-474d8a7a3b44,,en
fe673e10-9e61-4822-ba28-228049dd3e66,Identify the organelle that contains catalase and plays a role in neutralizing reactive oxygen species in neurons.,Focus on the organelle known for breaking down hydrogen peroxide and protecting cells from oxidative damage.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,false,"4 Nov, 2025, 16:44",,"4 Nov, 2025, 16:45",5a565af8-41a4-4751-9c95-474d8a7a3b44,,en
08d67759-d1e8-4e92-b25f-e86c15fb4d2e,"In the context of neurons, which organelle is involved in the formation of autophagosomes?",Consider which organelle is known for its role in synthesizing and transporting cellular materials.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,false,"4 Nov, 2025, 16:44",,"4 Nov, 2025, 16:45",5a565af8-41a4-4751-9c95-474d8a7a3b44,,en
d2652613-e6b4-4653-8a08-018cbb4f2210,Select the process that involves the fusion and division of mitochondria within neurons.,Consider the cellular processes that manage the shape and distribution of mitochondria within cells.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,false,"4 Nov, 2025, 16:44",,"4 Nov, 2025, 16:46",5a565af8-41a4-4751-9c95-474d8a7a3b44,,en
e6454efc-7159-4c1c-9202-9ad78165f4bc,Which organelle is responsible for the initial steps of N-linked protein glycosylation in neurons?,Consider where proteins are synthesized and initially modified within the cell.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,false,"4 Nov, 2025, 16:44",,"4 Nov, 2025, 16:46",5a565af8-41a4-4751-9c95-474d8a7a3b44,,en
0b36f6e2-d3a0-4738-8b7c-0682568ce3c7,Which organelle is primarily responsible for the translation of membrane and extracellular proteins in neurons?,Focus on the organelle known for its role in protein synthesis and its association with ribosomes.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:44",,,5a565af8-41a4-4751-9c95-474d8a7a3b44,,en
8f8418a6-c1fa-490e-9653-17bc7b46bca9,Select the organelle that is involved in the synthesis of lipids such as phospholipids and sterols in neurons.,Think about which organelle lacks ribosomes and is responsible for lipid metabolism and detoxification processes.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:44",,,5a565af8-41a4-4751-9c95-474d8a7a3b44,,en
34e55e00-29a3-4b21-92eb-2cfa006901fc,"In the context of neurons, which organelle is involved in the formation of autophagosomes?",Consider which organelle is known for its role in synthesizing lipids.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:45",08d67759-d1e8-4e92-b25f-e86c15fb4d2e,,5a565af8-41a4-4751-9c95-474d8a7a3b44,08d67759-d1e8-4e92-b25f-e86c15fb4d2e,en
c975482f-cd51-47e1-9095-620c76cdd890,Explain how the endoplasmic reticulum (ER) contributes to the regulation of calcium levels in neurons.,Consider how the ER interacts with calcium ions and its role in maintaining balance within neuron cells.,free-text,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:44",,,5a565af8-41a4-4751-9c95-474d8a7a3b44,,en
3f6a20e0-6a48-4549-aea0-047fbbbd5145,Describe the role of mitochondria in axonal transport and how their dysfunction might lead to neurodegenerative diseases.,Consider how energy production and organelle health impact nerve cell function and what happens when these processes fail.,free-text,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:44",,,5a565af8-41a4-4751-9c95-474d8a7a3b44,,en
7747b522-1adb-48d3-aa08-5b04cc7eb418,What role do microtubules play in the function of axonal mitochondria?,Think about the structural components that enable intracellular transport and how they relate to energy distribution within cells.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:44",,,5a565af8-41a4-4751-9c95-474d8a7a3b44,,en
129e2c09-23ef-4726-a47d-a17e87ecba2a,Which organelle is crucial for the breakdown of fatty acids that mitochondria cannot process in neurons?,"Think about organelles involved in detoxification and metabolism of certain lipids, especially those that aren't processed by the mitochondria.",multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:44",,,5a565af8-41a4-4751-9c95-474d8a7a3b44,,en
338034a5-37f4-481a-8ecf-b96f73ad6998,Explain how local translation contributes to synaptic plasticity and why it's essential for neuronal function.,"Consider how localized processes can enhance efficiency and responsiveness in cellular functions, especially in dynamic environments like synapses.",free-text,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:47",,,4e340f03-fc9b-4f4f-887c-0468d191891f,,en
bbdc34e5-981c-44d4-b6ea-5634a7097a0e,Which one of the following statements about mitochondrial protein synthesis in neurons is accurate?,Consider where in the cell protein synthesis can occur and how it supports quick cellular responses.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,false,"4 Nov, 2025, 16:47",,"4 Nov, 2025, 16:48",4e340f03-fc9b-4f4f-887c-0468d191891f,,en
2e394d25-b152-457b-ae8c-9c44f339c10f,Which of the following is a main mechanism by which neurons achieve compartmentalization?,Consider how neurons manage resources and processes in different regions to maintain efficiency and function.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:47",,,4e340f03-fc9b-4f4f-887c-0468d191891f,,en
f6a20622-48f9-47d1-9d70-d1a8d236d861,Describe the role of axonal translation in maintaining mitochondrial function in neurons.,Consider how local protein synthesis impacts energy production and maintenance in neuron extensions.,free-text,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,false,"4 Nov, 2025, 16:47",,"4 Nov, 2025, 16:47",4e340f03-fc9b-4f4f-887c-0468d191891f,,en
b0f1056b-953b-4f8e-94e4-1e120b9d5696,Describe the role of axonal translation in maintaining mitochondrial function in neurons.,Consider how local protein synthesis impacts energy production and maintenance in neuron extensions.,free-text,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:47",f6a20622-48f9-47d1-9d70-d1a8d236d861,,4e340f03-fc9b-4f4f-887c-0468d191891f,f6a20622-48f9-47d1-9d70-d1a8d236d861,en
ab9b3247-f742-415b-90f0-e61f7cb19699,Which one of the following organelles is predominantly found in the axon compared to other neuronal compartments?,Consider which organelle is crucial for energy supply in long cellular extensions.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,false,"4 Nov, 2025, 16:47",,"4 Nov, 2025, 16:47",4e340f03-fc9b-4f4f-887c-0468d191891f,,en
f37690a2-aae0-4fac-85bc-f1467788df96,How does the localization of mRNA to specific neuronal compartments facilitate efficient neuronal function?,"Consider how localized mRNA translation impacts protein synthesis timing and distribution in neurons, especially regarding adaptability and energy demands.",free-text,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:47",,,4e340f03-fc9b-4f4f-887c-0468d191891f,,en
b1ccc30c-3af1-4669-8dc3-b584c356b1f5,Discuss the challenges neurons face in maintaining protein synthesis within axons and how local translation addresses these challenges.,Consider the limitations of transporting proteins over long distances and how local synthesis can efficiently meet immediate needs.,free-text,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:47",,,4e340f03-fc9b-4f4f-887c-0468d191891f,,en
836852f6-7e42-43f1-a79d-a4574bfbdd5c,Which one of the following processes is directly involved in the polarization of a migrating leading edge in neurons?,Consider which cellular processes contribute to spatially restricted protein synthesis at the site of action.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:47",,,4e340f03-fc9b-4f4f-887c-0468d191891f,,en
0bb97385-e00a-4287-bdfd-857f9bb17128,Select all that apply: What components are involved in the local translation process within a neuron?,Focus on the cellular machinery required for protein synthesis and the molecules guiding this process.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:47",,,4e340f03-fc9b-4f4f-887c-0468d191891f,,en
c1d11ae0-8b85-4815-ab14-685b172aa63e,Select all that apply: What are some of the functions of local translation in axons?,"Consider how local translation might influence axonal processes like recovery, energy management, and communication changes.",multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:47",,,4e340f03-fc9b-4f4f-887c-0468d191891f,,en
27d69a12-284d-4ca1-8dc6-35832ec1bfad,"Which of the following statements best explains why local translation is necessary in neurons, given their structure and function?",Consider the challenges neurons face with long distances between the cell body and synapses or axons.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:47",,,4e340f03-fc9b-4f4f-887c-0468d191891f,,en
eb04c783-2c0c-43cb-848a-8821d590753d,Select all that apply: What are the roles of RNA binding proteins in local translation?,Consider how RNA binding proteins influence cellular processes by interacting with mRNA in specific locations.,multiple-choice,medium,a35d5a8d-6135-41c4-a0e7-030408560a50,true,"4 Nov, 2025, 16:47",,,4e340f03-fc9b-4f4f-887c-0468d191891f,,en
240d0a0e-40ee-4116-b022-9e2ebf575c96,"Erläutere, wie der Erhaltungssatz des Impulses in einem geschlossenen System von mehreren Massen funktioniert und warum er für die Analyse von Stoßprozessen so wichtig ist.","Beginne mit der Definition des Impulses und überlege, wie sich äußere Kräfte auf ein System auswirken.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
c45e2df2-c658-481a-ba4b-8f9a057e5bf4,"Betrachte ein System aus zwei Massen, die sich aufeinander zu bewegen und miteinander kollidieren. Wie kann der Schwerpunkt des Systems genutzt werden, um die Bewegung der Massen nach der Kollision zu analysieren?","Betrachte, wie sich der Gesamtimpuls auf die Bewegung des Schwerpunkts auswirkt, um die Nach-Kollisionsbewegung zu vereinfachen.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
d6a48bbe-9286-4b33-b50c-25fb47f546f5,Wie beeinflusst die Masseverteilung in einem System den Gesamtimpuls und den Schwerpunkt des Systems?,"Betrachte, wie Masse und Geschwindigkeit in einem System miteinander interagieren und welche Rolle der Schwerpunkt dabei spielt.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
d053eb0a-338d-41fe-a957-57de908ba0af,"Beschreibe, wie du den Erhaltungssatz des Linearimpulses in einem Experiment nachweisen würdest.","Überlege, wie du äußere Einflüsse minimieren kannst und welche Messungen nötig sind, um Veränderungen vor und nach einem Ereignis zu vergleichen.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
10c33dbc-b6fc-4390-85b4-9a6d8df50d0c,"Inwiefern sind der Linearimpuls und der Drehimpuls gleichberechtigt in der Mechanik, und welche Rolle spielen sie bei der Beschreibung von Bewegungen?","Vergleiche, wie beide Impulse in Erhaltungsgesetzen auftreten und welche Bewegungsarten sie beschreiben.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
b35bf914-036c-4136-bc83-5428c82847df,Welche der folgenden Aussagen ist korrekt in Bezug auf die Bedeutung des Schwerpunkts bei der Analyse von Stoßprozessen?,"Überlege, wie der Schwerpunkt hilft, die Bewegung eines Systems zu vereinfachen und welche physikalischen Größen dadurch leichter analysiert werden können.",multiple-choice,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
ecdbeaa6-3ce9-483d-addb-2347c0490cb5,"Welche der folgenden Bedingungen muss erfüllt sein, damit der Linearimpuls in einem System erhalten bleibt?","Überlege, was passiert, wenn keine äußeren Kräfte auf ein System wirken oder wenn sie sich gegenseitig aufheben.",multiple-choice,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
6aedb6e6-90db-4e24-88cd-36e25e878d34,In einem Experiment wird der Impuls eines bewegten Objekts gemessen. Welche der folgenden Größen ist NICHT notwendig für die Berechnung des Impulses? **Wähle die richtige Option.**,"Überlege, welche physikalischen Größen direkt in der Formel für den Impuls vorkommen.",multiple-choice,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
0880875a-b258-4788-861d-41b1532274cc,Erkläre den Unterschied zwischen Linearimpuls und Energie in Bezug auf ihre Erhaltungsgrößen und ihre Anwendung in der Physik.,"Betrachte, wie sich diese physikalischen Größen bei Kollisionen und Energieumwandlungen in geschlossenen Systemen verhalten.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
896f6c9f-dc56-4eb2-b79a-110248b90195,"Warum ist der Begriff „Schwung“ oder „Wucht“ im Alltag oft missverständlich, wenn es um den physikalischen Linearimpuls geht?","Denke daran, dass physikalische Begriffe oft präzise Definitionen haben, die von umgangssprachlichen Bedeutungen abweichen.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
13fa7f0d-f34c-4a48-97e3-2e81909ca8d6,Diskutiere die Bedeutung des Schwerpunkts in einem System aus mehreren Massen in Bezug auf den Linearimpuls und seine Erhaltung.,"Überlege, wie der Schwerpunkt das Verhalten eines Systems vereinfacht und welche Rolle er in der Impulserhaltung spielt.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
8b3fe7d9-dd3f-4785-bc6c-c79a1bd03a92,Welche der folgenden Aussagen beschreibt am besten den Unterschied zwischen Linearimpuls und Drehimpuls?,"Überlege, welche physikalischen Größen mit geradlinigen und welche mit rotierenden Bewegungen in Verbindung stehen.",multiple-choice,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
754dadce-65c8-40ad-8f3d-859c25e77be1,In einem geschlossenen System kollidieren zwei Massen. Welche der folgenden Aussagen zur Impulserhaltung ist korrekt?,"Überlege, wie sich der Gesamtimpuls in einem abgeschlossenen System verhält, wenn keine äußeren Kräfte wirken.",multiple-choice,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
690c641c-6665-4b89-a4f2-210466c00a7c,Welche der folgenden Aspekte sind entscheidend für die Berechnung des Schwerpunkts eines Systems aus mehreren Massen?,"Überlege, wie die Position und Masse jedes Objekts zur Berechnung des Schwerpunkts beitragen könnte.",multiple-choice,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
38b9d107-6ade-4283-8f16-77e3bb08f8f8,Welche der folgenden Faktoren beeinflusst NICHT den Gesamtimpuls eines Systems aus mehreren Massen? **Markiere die richtige Option.**,"Überlege, wie sich physikalische Größen wie Kräfte oder Energie auf den Gesamtimpuls eines Systems auswirken können.",multiple-choice,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
df320853-fe63-45ed-abfd-ace9ca6dacc6,"Wenn zwei Massen in einem System unterschiedliche Geschwindigkeiten haben, wie beeinflusst das den Gesamtimpuls des Systems?","Denk daran, dass der Impuls ein Vektor ist und sowohl die Masse als auch die Geschwindigkeit berücksichtigt werden müssen.",multiple-choice,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:49",,"4 Nov, 2025, 16:52",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
0975fe30-7d7f-4423-8368-28d5b61bbe1b,Zwei Kugeln mit den Massen $m_1$ und $m_2$ bewegen sich in entgegengesetzte Richtungen mit den Geschwindigkeiten $v_1$ und $v_2$. Sie prallen elastisch zusammen. Wie verändern sich die Geschwindigkeiten der Kugeln nach dem Stoß?,"Nutze die Impuls- und Energieerhaltungsgesetze, um Gleichungen für die neuen Geschwindigkeiten aufzustellen und zu lösen.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:53",,"4 Nov, 2025, 16:57",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
2295464f-b149-4b06-b1c8-55155f6b80e1,Ein Auto der Masse $m_1$ fährt mit der Geschwindigkeit $v_1$ auf ein stehendes Auto der Masse $m_2$ auf. Nach dem Stoß bewegen sich beide Autos mit der gemeinsamen Geschwindigkeit $v$. Stelle die Gleichung für die Erhaltung des Linearimpulses auf und berechne die Geschwindigkeit $v$.,"Überlege, wie sich der Gesamtimpuls vor und nach dem Stoß verhält und wie die Massen in der Gleichung kombiniert werden.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:53",,"4 Nov, 2025, 17:04",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
b4afebe0-a5d9-422d-ae74-a86e8ede56b8,"Ein Ball der Masse $m$ wird mit einer Geschwindigkeit $v$ auf eine Wand geworfen und prallt elastisch ab. Berechne den Gesamtimpuls des Systems vor und nach dem Stoß und diskutiere, ob der Impuls erhalten bleibt.","Überlege, wie sich die Richtung der Geschwindigkeit beim elastischen Stoß ändert und was das für den Impuls bedeutet.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:53",,,36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
090a18c7-3a77-41f1-a17c-381caf738867,"Zwei Eiskunstläufer, einer mit der Masse $m_1$ und der andere mit der Masse $m_2$, bewegen sich aufeinander zu und fassen sich an den Händen. Berechne die Geschwindigkeit des gemeinsamen Schwerpunkts unmittelbar nach dem Zusammenfassen.","Überlege, wie du die Gesamtmasse und die Geschwindigkeiten der Läufer kombinieren kannst, um die Geschwindigkeit des Schwerpunkts zu finden.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:53",,"4 Nov, 2025, 16:55",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
107a79eb-dcd7-4f79-ba8e-aaf06405f76c,"Ein Objekt der Masse $m$ bewegt sich mit der Geschwindigkeit $v$ und trifft auf ein zweites Objekt der Masse $M$, das sich mit der Geschwindigkeit $V$ in entgegengesetzter Richtung bewegt. Führe eine Impulsbilanz für das System durch und bestimme, unter welchen Bedingungen der Schwerpunkt seine Geschwindigkeit ändert.","Überlege, welche Bedingungen den Impuls des Gesamtsystems beeinflussen und wie sich diese auf die Geschwindigkeit des Schwerpunkts auswirken.",free-text,hard,733488e2-5ae0-4ec8-b016-47f3a6f0d319,false,"4 Nov, 2025, 16:53",,"4 Nov, 2025, 16:59",36e1b05c-aeaf-4673-98e6-be0c8f470e7b,,de
